,ArticleIds,AuthorList,DOI,EPubDate,FullJournalName,Id,Issue,Item,Pages,PubDate,SO,Source,Title,Volume
1686,"{'pubmed': [], 'medline': [], 'pmid': '12751802', 'pmcid': 'PMC2901547', 'MID': 'NIHMS215316'}","['Gianaros PJ', 'Quigley KS', 'Muth ER', 'Levine ME', 'Vasko RC Jr', 'Stern RM']",,,Psychophysiology,2901547,1,[],39-44,2003 Jan,2003 Jan;40(1):39-44,Psychophysiology,Relationship between temporal changes in cardiac parasympathetic activity and motion sickness severity,40
1687,"{'pubmed': [], 'medline': [], 'pmid': '17576430', 'doi': '10.1207/S15327078IN0401_1', 'pmcid': 'PMC1892583', 'MID': 'NIHMS9876'}","['Hunter SK', 'Richards JE']",10.1207/S15327078IN0401_1,,Infancy : the official journal of the International Society on Infant Studies,1892583,1,[],1-25,2003,2003;4(1):1-25,Infancy,Peripheral Stimulus Localization by 5- to 14-Week-Old Infants During Phases of Attention,4
1688,"{'pubmed': [], 'medline': [], 'pmid': '12906320', 'pmcid': 'PMC1308782'}","['Mirakhur A', 'Walshaw MJ']",,,Journal of the Royal Society of Medicine,1308782,Suppl 43,[],11-17,2003,2003;96(Suppl 43):11-17,J R Soc Med,Autonomic dysfunction in cystic fibrosis.,96
1689,"{'pubmed': [], 'medline': [], 'pmid': '12464159', 'doi': '10.1186/1472-6793-2-18', 'pmcid': 'PMC140027'}","['Bettermann H', 'Cysarz D', 'Van Leeuwen P']",10.1186/1472-6793-2-18,2002 Dec 4,BMC Physiology,140027,,[],18,2002 Dec 4,2002 Dec 4;2:18,BMC Physiol,Comparison of two different approaches in the detection of intermittent cardiorespiratory coordination during night sleep,2
1690,"{'pubmed': [], 'medline': [], 'pmid': '12433892', 'pmcid': 'PMC1767452'}","['Bernardi L', 'Passino C', 'Porta C', 'Anesi E', 'Palladini G', 'Merlini G']",,,Heart,1767452,6,[],615-621,2002 Dec,2002 Dec;88(6):615-621,Heart,Widespread cardiovascular autonomic dysfunction in primary amyloidosis: does spontaneous hyperventilation have a compensatory role against postural hypotension?,88
1691,"{'pubmed': [], 'medline': [], 'pmid': '12430956', 'doi': '10.1046/j.1469-7580.2002.00101.x', 'pmcid': 'PMC1570923'}","['Paton JF', 'Dutschmann M']",10.1046/j.1469-7580.2002.00101.x,,Journal of Anatomy,1570923,4,[],319-323,2002 Oct,2002 Oct;201(4):319-323,J Anat,Central control of upper airway resistance regulating respiratory airflow in mammals,201
1692,"{'pubmed': [], 'medline': [], 'pmid': '12181304', 'doi': '10.1113/jphysiol.2001.013398', 'pmcid': 'PMC2290470'}","['Zhang R', 'Iwasaki K', 'Zuckerman JH', 'Behbehani K', 'Crandall CG', 'Levine BD']",10.1113/jphysiol.2001.013398,,The Journal of Physiology,2290470,Pt 1,[],337-348,2002 Aug 15,2002 Aug 15;543(Pt 1):337-348,J Physiol,Mechanism of blood pressure and R-R variability: insights from ganglion blockade in humans,543
1693,"{'pubmed': [], 'medline': [], 'pmid': '12154170', 'doi': '10.1113/jphysiol.2002.017483', 'pmcid': 'PMC2290446'}","['Cohen MA', 'Taylor JA']",10.1113/jphysiol.2002.017483,,The Journal of Physiology,2290446,Pt 3,[],669-683,2002 Aug 1,2002 Aug 1;542(Pt 3):669-683,J Physiol,Short-term cardiovascular oscillations in man: measuring and modelling the physiologies,542
1694,"{'pubmed': [], 'medline': [], 'pmid': '12194894', 'pmcid': 'PMC1241213'}","['Sigal LH', 'Hassett AL']",,,Environmental Health Perspectives,1241213,Suppl 4,[],607-611,2002 Aug,2002 Aug;110(Suppl 4):607-611,Environ Health Perspect,"Contributions of societal and geographical environments to ""chronic Lyme disease"": the psychopathogenesis and aporology of a new ""medically unexplained symptoms"" syndrome.",110
1695,"{'pubmed': [], 'medline': [], 'pmid': '12074348', 'pmcid': 'PMC2914604', 'MID': 'NIHMS215313'}","['Gianaros PJ', 'Jennings JR', 'Olafsson GB', 'Steptoe A', 'Sutton-Tyrrell K', 'Muldoon MF', 'Manuck SB']",,,American journal of hypertension,2914604,6,[],486-491,2002 Jun,2002 Jun;15(6):486-491,Am J Hypertens,Greater Intima–Media Thickness in the Carotid Bulb Is Associated With Reduced Baroreflex Sensitivity,15
1696,"{'pubmed': [], 'medline': [], 'pmid': '11986394', 'doi': '10.1113/jphysiol.2001.013486', 'pmcid': 'PMC2290287'}","['Gladwell VF', 'Coote JH']",10.1113/jphysiol.2001.013486,,The Journal of Physiology,2290287,Pt 3,[],1095-1102,2002 May 1,2002 May 1;540(Pt 3):1095-1102,J Physiol,Heart rate at the onset of muscle contraction and during passive muscle stretch in humans: a role for mechanoreceptors,540
1697,"{'pubmed': [], 'medline': [], 'pmid': '11956356', 'doi': '10.1113/jphysiol.2001.013664', 'pmcid': 'PMC2290253'}","['Jones PP', 'Shapiro LF', 'Keisling GA', 'Quaife RA', 'Seals DR']",10.1113/jphysiol.2001.013664,,The Journal of Physiology,2290253,Pt 2,[],701-706,2002 Apr 15,2002 Apr 15;540(Pt 2):701-706,J Physiol,Is autonomic support of arterial blood pressure related to habitual exercise status in healthy men?,540
1698,"{'pubmed': [], 'medline': [], 'pmid': '11914446', 'pmcid': 'PMC2958692', 'MID': 'NIHMS242009'}","['Feldman JM', 'Lehrer PM', 'Hochron SM', 'Schwartz GE']",,,Psychosomatic medicine,2958692,2,[],294-301,2002 Mar–Apr,2002 Mar–Apr;64(2):294-301,Psychosom Med,Defensiveness and Individual Response Stereotypy in Asthma,64
1699,"{'pubmed': [], 'medline': [], 'pmid': '11744680', 'pmcid': 'PMC3786737', 'MID': 'NIHMS347721'}","['FRANCESCHINI MA', 'BOAS DA', 'ZOURABIAN A', 'DIAMOND SG', 'NADGIR S', 'LIN DW', 'MOORE JB', 'FANTINI S']",,,"Journal of applied physiology (Bethesda, Md. : 1985)",3786737,1,[],372-384,2002 Jan,2002 Jan;92(1):372-384,J Appl Physiol (1985),Near-infrared spiroximetry: noninvasive measurements of venous saturation in piglets and human subjects,92
1700,"{'pubmed': [], 'medline': [], 'pmid': '11773338', 'doi': '10.1113/jphysiol.2001.012574', 'pmcid': 'PMC2290008'}","['Cox JF', 'Tahvanainen KU', 'Kuusela TA', 'Levine BD', 'Cooke WH', 'Mano T', 'Iwase S', 'Saito M', 'Sugiyama Y', 'Ertl AC', 'Biaggioni I', 'Diedrich A', 'Robertson RM', 'Zuckerman JH', 'Lane LD', 'Ray CA', 'White RJ', 'Pawelczyk JA', 'Buckey JC Jr', 'Baisch FJ', 'Bomqvist CG', 'Robertson D', 'Eckberg DL']",10.1113/jphysiol.2001.012574,,The Journal of Physiology,2290008,Pt 1,[],309-320,2002 Jan 1,2002 Jan 1;538(Pt 1):309-320,J Physiol,Influence of microgravity on astronauts' sympathetic and vagal responses to Valsalva's manoeuvre,538
1701,"{'pubmed': [], 'medline': [], 'pmid': '11751348', 'pmcid': 'PMC61046'}","['Bernardi L', 'Sleight P', 'Bandinelli G', 'Cencetti S', 'Fattorini L', 'Wdowczyc-Szulc J', 'Lagi A']",,,BMJ : British Medical Journal,61046,7327,[],1446-1449,2001 Dec 22,2001 Dec 22;323(7327):1446-1449,BMJ,Effect of rosary prayer and yoga mantras on autonomic cardiovascular rhythms: comparative study,323
1702,"{'pubmed': [], 'medline': [], 'pmid': '0', 'doi': '10.1007/s101940170029', 'pmcid': 'PMC3611832'}","['Kruszewski P', 'Pareja JA', 'Caminero AB', 'Sjaastad O']",10.1007/s101940170029,,The Journal of Headache and Pain,3611832,2,[],57-66,2001 Nov,2001 Nov;2(2):57-66,J Headache Pain,Cluster headache and SUNCT: similarities and differences,2
1703,"{'pubmed': [], 'medline': [], 'pmid': '11606674', 'doi': '10.1136/jnnp.71.5.621', 'pmcid': 'PMC1737583'}","['Conci F', 'Di R', 'Castiglioni P']",10.1136/jnnp.71.5.621,,"Journal of Neurology, Neurosurgery, and Psychiatry",1737583,5,[],621-631,2001 Nov,2001 Nov;71(5):621-631,J Neurol Neurosurg Psychiatry,Blood pressure and heart rate variability and baroreflex sensitivity before and after brain death,71
1704,"{'pubmed': [], 'medline': [], 'pmid': '21432253', 'doi': '10.1007/BF02897962', 'pmcid': 'PMC2723301'}","['Sekine M', 'Izumi I', 'Yamagami T', 'Kagamimori S']",10.1007/BF02897962,,Environmental Health and Preventive Medicine,2723301,3,[],149-153,2001 Oct,2001 Oct;6(3):149-153,Environ Health Prev Med,Obesity and cardiac autonomic nerve activity in healthy children: Results of the toyama birth cohort study,6
1705,"{'pubmed': [], 'medline': [], 'pmid': '11579173', 'doi': '10.1111/j.1469-7793.2001.t01-1-00251.x', 'pmcid': 'PMC2278853'}","['Elstad M', 'Toska K', 'Chon KH', 'Raeder EA', 'Cohen RJ']",10.1111/j.1469-7793.2001.t01-1-00251.x,,The Journal of Physiology,2278853,Pt 1,[],251-259,2001 Oct 1,2001 Oct 1;536(Pt 1):251-259,J Physiol,Respiratory sinus arrhythmia: opposite effects on systolic and mean arterial pressure in supine humans,536
1706,"{'pubmed': [], 'medline': [], 'pmid': '11559672', 'doi': '10.1136/heart.86.4.376', 'pmcid': 'PMC1729921'}","['Poulsen S', 'Jensen S', 'Moller J', 'Egstrup K']",10.1136/heart.86.4.376,,Heart,1729921,4,[],376-380,2001 Oct,2001 Oct;86(4):376-380,Heart,Prognostic value of left ventricular diastolic function and association with heart rate variability after a first acute myocardial infarction,86
1707,"{'pubmed': [], 'medline': [], 'pmid': '11446577', 'pmcid': 'PMC2904511', 'MID': 'NIHMS215314'}","['GIANAROS PJ', 'QUIGLEY KS', 'MORDKOFF JT', 'STERN RM']",,,Psychophysiology,2904511,4,[],642-652,2001 Jul,2001 Jul;38(4):642-652,Psychophysiology,Gastric myoelectrical and autonomic cardiac reactivity to laboratory stressors,38
1708,"{'pubmed': [], 'medline': [], 'pmid': '11420195', 'doi': '10.1136/adc.85.1.29', 'pmcid': 'PMC1718860'}","['Julu P', 'Kerr A', 'Apartopoulos F', 'Al-Rawas S', 'Engerstrom I', 'Engerstrom L', 'Jamal G', 'Hansen S']",10.1136/adc.85.1.29,,Archives of Disease in Childhood,1718860,1,[],29-37,2001 Jul,2001 Jul;85(1):29-37,Arch Dis Child,Characterisation of breathing and associated central autonomic dysfunction in the Rett disorder,85
1709,"{'pubmed': [], 'medline': [], 'pmid': '11410642', 'doi': '10.1111/j.1469-7793.2001.t01-2-00871.x', 'pmcid': 'PMC2278651'}","['Gallagher KM', 'Fadel PJ', 'Strømstad M', 'Ide K', 'Smith SA', 'Querry RG', 'Raven PB', 'Secher NH']",10.1111/j.1469-7793.2001.t01-2-00871.x,,The Journal of Physiology,2278651,Pt 3,[],871-880,2001 Jun 15,2001 Jun 15;533(Pt 3):871-880,J Physiol,Effects of exercise pressor reflex activation on carotid baroreflex function during exercise in humans,533
1710,"{'pubmed': [], 'medline': [], 'pmid': '11410641', 'doi': '10.1111/j.1469-7793.2001.t01-1-00861.x', 'pmcid': 'PMC2278648'}","['Gallagher KM', 'Fadel PJ', 'Strømstad M', 'Ide K', 'Smith SA', 'Querry RG', 'Raven PB', 'Secher NH']",10.1111/j.1469-7793.2001.t01-1-00861.x,,The Journal of Physiology,2278648,Pt 3,[],861-870,2001 Jun 15,2001 Jun 15;533(Pt 3):861-870,J Physiol,Effects of partial neuromuscular blockade on carotid baroreflex function during exercise in humans,533
1711,"{'pubmed': [], 'medline': [], 'pmid': '11375876', 'doi': '10.1136/bjsm.35.3.174', 'pmcid': 'PMC1724326'}","['Schipke J', 'Pelzer M']",10.1136/bjsm.35.3.174,,British Journal of Sports Medicine,1724326,3,[],174-180,2001 Jun,2001 Jun;35(3):174-180,Br J Sports Med,"Effect of immersion, submersion, and scuba diving on heart rate variability",35
1712,"{'pubmed': [], 'medline': [], 'pmid': '11399283', 'pmcid': 'PMC2904503', 'MID': 'NIHMS215317'}","['Gianaros PJ', 'Stern RM', 'Morrow GR', 'Hickok JT']",,,Journal of psychosomatic research,2904503,5,[],263-266,2001 May,2001 May;50(5):263-266,J Psychosom Res,Relationship of gastric myoelectrical and cardiac parasympathetic activity to chemotherapy-induced nausea,50
1713,"{'pubmed': [], 'medline': [], 'pmid': '11352143', 'pmcid': 'PMC2898889', 'MID': 'NIHMS215318'}","['GIANAROS PJ', 'QUIGLEY KS']",,,Psychophysiology,2898889,3,[],540-547,2001 May,2001 May;38(3):540-547,Psychophysiology,Autonomic origins of a nonsignal stimulus-elicited bradycardia and its habituation in humans,38
1714,"{'pubmed': [], 'medline': [], 'pmid': '11315248', 'pmcid': 'PMC3122271', 'MID': 'NIHMS305177'}",['Fredrickson BL'],,,The American psychologist,3122271,3,[],218-226,2001 Mar,2001 Mar;56(3):218-226,Am Psychol,The Role of Positive Emotions in Positive Psychology: The Broaden-and-Build Theory of Positive Emotions,56
1715,"{'pubmed': [], 'medline': [], 'pmid': '11230517', 'doi': '10.1111/j.1469-7793.2001.0445i.x', 'pmcid': 'PMC2278463'}","['Paton JF', 'Deuchars J', 'Ahmad Z', 'Wong LF', 'Murphy D', 'Kasparov S']",10.1111/j.1469-7793.2001.0445i.x,,The Journal of Physiology,2278463,Pt 2,[],445-458,2001 Mar 1,2001 Mar 1;531(Pt 2):445-458,J Physiol,Adenoviral vector demonstrates that angiotensin II-induced depression of the cardiac baroreflex is mediated by endothelial nitric oxide synthase in the nucleus tractus solitarii of the rat,531
1716,"{'pubmed': [], 'medline': [], 'pmid': '11179406', 'doi': '10.1111/j.1469-7793.2001.0235j.x', 'pmcid': 'PMC2278442'}","['Cevese A', 'Gulli G', 'Polati E', 'Gottin L', 'Grasso R']",10.1111/j.1469-7793.2001.0235j.x,,The Journal of Physiology,2278442,Pt 1,[],235-244,2001 Feb 15,2001 Feb 15;531(Pt 1):235-244,J Physiol,Baroreflex and oscillation of heart period at 0.1 Hz studied by α-blockade and cross-spectral analysis in healthy humans,531
1717,"{'pubmed': [], 'medline': [], 'pmid': '21731120', 'pmcid': 'PMC3128334', 'MID': 'NIHMS305176'}","['Fredrickson BL', 'Mancuso RA', 'Branigan C', 'Tugade MM']",,,Motivation and emotion,3128334,4,[],237-258,2000 Dec,2000 Dec;24(4):237-258,Motiv Emot,The Undoing Effect of Positive Emotions,24
1718,"{'pubmed': [], 'medline': [], 'pmid': '11291946', 'doi': '10.1023/A:1010233615281', 'pmcid': 'PMC1945047', 'MID': 'HALMS134400'}","['Senhadji L', 'Carrault G', 'Gauvrit H', 'Wodey E', 'Pladys P', 'Carré F']",10.1023/A:1010233615281,,Acta Biotheoretica,1945047,3-4,[],289-302,2000 Dec,2000 Dec;48(3-4):289-302,Acta Biotheor,Pediatric anesthesia monitoring with the help of EEG and ECG,48
1719,"{'pubmed': [], 'medline': [], 'pmid': '11004106', 'doi': '10.1136/bjo.84.10.1173', 'pmcid': 'PMC1723260'}","['Hammond C', 'Snieder H', 'Spector T', 'Gilbert C']",10.1136/bjo.84.10.1173,,The British Journal of Ophthalmology,1723260,10,[],1173-1176,2000 Oct,2000 Oct;84(10):1173-1176,Br J Ophthalmol,Factors affecting pupil size after dilatation: the Twin Eye Study,84
1720,"{'pubmed': [], 'medline': [], 'pmid': '10952711', 'doi': '10.1136/fn.83.2.F143', 'pmcid': 'PMC1721148'}",['Storm H'],10.1136/fn.83.2.F143,,Archives of Disease in Childhood. Fetal and Neonatal Edition,1721148,2,[],F143-F147,2000 Sep,2000 Sep;83(2):F143-F147,Arch Dis Child Fetal Neonatal Ed,Skin conductance and the stress response from heel stick in preterm infants,83
1721,"{'pubmed': [], 'medline': [], 'pmid': '10896727', 'doi': '10.1111/j.1469-7793.2000.t01-1-00387.x', 'pmcid': 'PMC2270016'}","['Massimini M', 'Porta A', 'Mariotti M', 'Malliani A', 'Montano N']",10.1111/j.1469-7793.2000.t01-1-00387.x,,The Journal of Physiology,2270016,Pt 2,[],387-396,2000 Jul 15,2000 Jul 15;526(Pt 2):387-396,J Physiol,Heart rate variability is encoded in the spontaneous discharge of thalamic somatosensory neurones in cat,526
1722,"{'pubmed': [], 'medline': [], 'pmid': '11432160', 'pmcid': 'PMC2149022'}",['Sandler NA'],,,Anesthesia Progress,2149022,3,[],72-83,2000 Summer,2000 Summer;47(3):72-83,Anesth Prog,The use of bispectral analysis to monitor outpatient sedation.,47
1723,"{'pubmed': [], 'medline': [], 'pmid': '10562346', 'doi': '10.1111/j.1469-7793.1999.00213.x', 'pmcid': 'PMC2269655'}","['Paton JF', 'Kasparov S']",10.1111/j.1469-7793.1999.00213.x,,The Journal of Physiology,2269655,Pt 1,[],213-225,1999 Nov 15,1999 Nov 15;521(Pt 1):213-225,J Physiol,Differential effects of angiotensin II on cardiorespiratory reflexes mediated by nucleus tractus solitarii – a microinjection study in the rat,521
1724,"{'pubmed': [], 'medline': [], 'pmid': '10455091', 'pmcid': 'PMC1729185'}","['Cencetti S', 'Lagi A', 'Cipriani M', 'Fattorini L', 'Bandinelli G', 'Bernardi L']",,,Heart,1729185,3,[],365-372,1999 Sep,1999 Sep;82(3):365-372,Heart,Autonomic control of the cerebral circulation during normal and impaired peripheral circulatory control,82
1725,"{'pubmed': [], 'medline': [], 'pmid': '10455081', 'pmcid': 'PMC1729176'}","['Kouakam C', 'Lacroix D', 'Zghal N', 'Logier R', 'Klug D', 'Le Franc P', 'Jarwe M', 'Kacet S']",,,Heart,1729176,3,[],312-318,1999 Sep,1999 Sep;82(3):312-318,Heart,Inadequate sympathovagal balance in response to orthostatism in patients with unexplained syncope and a positive head up tilt test,82
1726,"{'pubmed': [], 'medline': [], 'pmid': '10332083', 'doi': '10.1111/j.1469-7793.1999.0316t.x', 'pmcid': 'PMC2269362'}",['Karemaker JM'],10.1111/j.1469-7793.1999.0316t.x,,The Journal of Physiology,2269362,Pt 2,[],316,1999 Jun 1,1999 Jun 1;517(Pt 2):316,J Physiol,Autonomic integration: the physiological basis of cardiovascular variability,517
1727,"{'pubmed': [], 'medline': [], 'pmid': '10336920', 'pmcid': 'PMC1729065'}","['Pluim B', 'Swenne C', 'Zwinderman A', 'Maan A', 'van der Laarse A', 'Doornbos J', 'Van der Wall EE']",,,Heart,1729065,6,[],612-617,1999 Jun,1999 Jun;81(6):612-617,Heart,Correlation of heart rate variability with cardiac functional and metabolic variables in cyclists with training induced left ventricular hypertrophy,81
1728,"{'pubmed': [], 'medline': [], 'pmid': '10346990', 'pmcid': 'PMC1566222'}","['Eskenazi B', 'Bradman A', 'Castorina R']",,,Environmental Health Perspectives,1566222,Suppl 3,[],409-419,1999 Jun,1999 Jun;107(Suppl 3):409-419,Environ Health Perspect,Exposures of children to organophosphate pesticides and their potential adverse health effects.,107
1729,"{'pubmed': [], 'medline': [], 'pmid': '10193358', 'pmcid': 'PMC1765911'}","['Becker H', 'Koehler U', 'Stammnitz A', 'Peter J']",,,Thorax,1765911,Suppl 3,[],S29-S32,1998 Oct,1998 Oct;53(Suppl 3):S29-S32,Thorax,Heart block in patients with sleep apnoea,53
1730,"{'pubmed': [], 'medline': [], 'pmid': '9813556', 'pmcid': 'PMC1728798'}","['Vaile J', 'Fletcher J', 'Littler W', 'Coote J', 'Townend J']",,,Heart,1728798,2,[],127-133,1998 Aug,1998 Aug;80(2):127-133,Heart,Angiotensin II modulates cardiovascular autonomic control in the absence of baroreflex loading,80
1731,"{'pubmed': [], 'medline': [], 'pmid': '9713030', 'pmcid': 'PMC1720791'}","['Galland B', 'Reeves G', 'Taylor B', 'Bolton D']",,,Archives of Disease in Childhood. Fetal and Neonatal Edition,1720791,3,[],F189-F194,1998 May,1998 May;78(3):F189-F194,Arch Dis Child Fetal Neonatal Ed,"Sleep position, autonomic function, and arousal",78
1732,"{'pubmed': [], 'medline': [], 'pmid': '9508846', 'doi': '10.1111/j.1469-7793.1998.869bs.x', 'pmcid': 'PMC2230810'}","['Jones JF', 'Wang Y', 'Jordan D']",10.1111/j.1469-7793.1998.869bs.x,,The Journal of Physiology,2230810,Pt 3,[],869-880,1998 Mar 15,1998 Mar 15;507(Pt 3):869-880,J Physiol,Activity of C fibre cardiac vagal efferents in anaesthetized cats and rats,507
1733,"{'pubmed': [], 'medline': [], 'pmid': '9517372', 'doi': '10.1046/j.1365-2125.1998.00674.x', 'pmcid': 'PMC1873370'}","['Jartti TT', 'Kuusela TA', 'Kaila TJ', 'Tahvanainen KU', 'Välimäki IA']",10.1046/j.1365-2125.1998.00674.x,,British Journal of Clinical Pharmacology,1873370,3,[],277-285,1998 Mar,1998 Mar;45(3):277-285,Br J Clin Pharmacol,"The dose-response effects of terbutaline on the variability, approximate entropy and fractal dimension of heart rate and blood pressure",45
1734,"{'pubmed': [], 'medline': [], 'pmid': '9538308', 'pmcid': 'PMC1728606'}","['Kardos A', 'Long V', 'Bryant J', 'Singh J', 'Sleight P', 'Casadei B']",,,Heart,1728606,2,[],153-160,1998 Feb,1998 Feb;79(2):153-160,Heart,Lipophilic versus hydrophilic β1 blockers and the cardiac sympatho-vagal balance during stress and daily activity in patients after acute myocardial infarction,79
1735,"{'pubmed': [], 'medline': [], 'pmid': '9538309', 'pmcid': 'PMC1728601'}","['Jensen-Urstad K', 'Bouvier F', 'Saltin B', 'Jensen-Urstad M']",,,Heart,1728601,2,[],161-164,1998 Feb,1998 Feb;79(2):161-164,Heart,High prevalence of arrhythmias in elderly male athletes with a lifelong history of regular strenuous exercise,79
1736,"{'pubmed': [], 'medline': [], 'pmid': '0', 'pmcid': 'PMC1160017'}",[],,,The Journal of Physiology,1160017,P,[],21P-34P,1997 Dec,1997 Dec;505(P):21P-34P,J Physiol,Respiratory Physiology,505
1737,"{'pubmed': [], 'medline': [], 'pmid': '9227297', 'pmcid': 'PMC484796'}","['Lord SW', 'Clayton RH', 'Mitchell L', 'Dark JH', 'Murray A', 'McComb JM']",,,Heart,484796,6,[],532-538,1997 Jun,1997 Jun;77(6):532-538,Heart,Sympathetic reinnervation and heart rate variability after cardiac transplantation.,77
1738,"{'pubmed': [], 'medline': [], 'pmid': '9114965', 'pmcid': 'PMC1189390'}","['Minors SL', ""O'Grady MR""]",,,Canadian Journal of Veterinary Research,1189390,2,[],134-144,1997 Apr,1997 Apr;61(2):134-144,Can J Vet Res,Heart rate variability in the dog: is it too variable?,61
